OBS,WP4,WP3,WP2,D8,D9,MARGIN1,MARGIN2,MARGIN3,MARGIN4,MFR1,MFR2,MFR3,MFR4,PRICE1,PRICE2,PRICE3,PRICE4,PROMO11,PROMO12,PROMO13,PROMO14,PROMO21,PROMO22,PROMO23,PROMO24,RET,S10,S11,S12,S13,S2,S3,S4,S5,S6,S7,S8,S9,VOL1,VOL2,VOL3,VOL4,WEEK,WP1,D7,D6,D5,D4,D3,D2,D10,D1,CSALES
4/29/1993,0.170908886,0.103397789,0.23365181,0,0,0.312113788,0.251414273,0.284063318,0.31292284,32822.68085,66028.31915,39612.10638,62989.08511,0.27327085,0.312124318,0.144423091,0.248747733,0.493,0.299,0.751,0.229,0.042,0,0.003,0.001,81473.10638,0,0,0,0,0,0,0,1,0,0,0,0,174608,282592.8,383104,368553.6,190,0.18797925,0,0,0,0,0,0,0,0,1208858.4
5/06/1993,0.18309575,0.109644569,0.248345567,0,0,0.319067536,0.219178939,0.34257704,0.334629067,29965.76596,65305.14894,52239.23404,49275.02128,0.278327752,0.318056952,0.166779343,0.275178462,0.206,0.184,0.506,0.173,0,0,0,0,84375.38298,0,0,0,0,0,0,0,1,0,0,0,0,158112,262960.8,476441.6,269121.6,191,0.189522402,0,0,0,0,0,0,0,0,1166636
5/13/1993,0.174918106,0.108937513,0.247125429,0,0,0.321253296,0.299718272,0.377060996,0.321317437,30764.82979,53991.76596,36188.17021,60883.25532,0.281521958,0.352894298,0.174876693,0.25773184,0.185,0.112,0.426,0.203,0,0,0,0,88398.61702,0,0,0,0,0,0,0,1,0,0,0,0,161003.2,218479.2,332192,348067.2,192,0.191082101,0,0,0,0,0,0,0,0,1059741.6
5/20/1993,0.182770522,0.111810093,0.258066325,0,0,0.322498521,0.278222638,0.272346178,0.29574774,32964.87234,59287.74468,55874.2766,61098.7234,0.283353358,0.357542836,0.153658361,0.259524225,0.216,0.077,0.639,0.095,0,0.099,0.06,0.021,85116,0,0,0,0,0,0,0,1,0,0,0,0,171716.8,229738.4,499724.8,334292,193,0.191972319,1,0,0,0,0,0,0,0,1235472
5/27/1993,0.179049074,0.11294789,0.25240562,0,0,0.273848336,0.302346287,0.282036179,0.316757227,64356.59615,46513.71154,40432.81456,67177.06387,0.260983091,0.361792126,0.157316966,0.262057765,0.56,0.199,0.762,0.103,0,0.001,0,0.024,91455.25893,0,0,0,0,0,0,0,0,1,0,0,0,339588.8,184281.6,357977.6,375188,194,0.189513306,1,0,0,0,0,0,0,0,1257036
6/03/1993,0.181413032,0.114377538,0.238260624,0,0,0.326682435,0.250653032,0.438956715,0.307652918,29074.99794,223627.0378,16768.29602,49571.61882,0.278640518,0.317957681,0.203865799,0.262026137,0.373,0.235,0.469,0.101,0,0.132,0,0.087,124056.0598,0,0,0,0,0,0,0,0,1,0,0,0,154972.8,938581.6,146604.8,273252.8,195,0.187613555,0,0,0,0,0,0,0,0,1513412
6/10/1993,0.158677931,0.114110433,0.249217859,0,0,0.043487422,0.32633854,0.411772458,0.315128673,91144.49245,55235.25069,35068.60096,50760.5625,0.146230649,0.369945253,0.193990293,0.231690137,0.001,0.079,0.208,0.093,0.168,0.005,0,0.026,78806.3647,0,0,0,0,0,0,0,0,1,0,0,0,651630.4,221634.4,307321.6,319896.8,196,0.139871455,0,0,0,0,0,0,0,0,1500483.2
6/17/1993,0.158187521,0.115607153,0.248994856,0,0,0.322412743,0.317992725,0.389533603,0.400394569,33978.29945,54668.71291,31455.50412,79063.00893,0.279732758,0.365091202,0.18937513,0.26381936,0.054,0.093,0.838,0.124,0.013,0,0,0.09,114524.4327,0,0,0,0,0,0,0,0,1,0,0,0,179264,219557.6,272089.6,499805.6,197,0.189543352,0,0,0,0,0,0,0,0,1170716.8
6/24/1993,0.155586148,0.117301969,0.244048104,1,0,0.287732151,0.165127974,0.395742329,0.347684538,43622.53571,106806.774,20045.31113,63141.46429,0.263977919,0.29231798,0.194125742,0.23851366,0.207,0.065,0.663,0.177,0,0.287,0,0.004,85529.74519,0,0,0,0,0,0,0,0,0,1,0,0,232006.4,437646.4,170886.4,405829.6,198,0.188022984,0,0,0,0,0,0,0,0,1246368.8
7/01/1993,0.156917362,0.120341139,0.192330314,1,0,0.036617492,0.080158481,0.40310048,0.282778735,83057.88454,161027.4014,13689.2378,56710.18557,0.155902546,0.209090707,0.20161038,0.21878515,0.421,0.061,0.459,0.111,0.056,0.122,0,0.011,48793.29691,0,0,0,0,0,0,0,0,0,1,0,0,553004.8,837244,113753.6,361401.6,199,0.150193786,0,0,0,0,0,0,0,0,1865404
7/08/1993,0.166682969,0.125191456,0.248231897,0,0,0.258070985,0.307329705,0.358339621,0.314806571,38785.15464,50702.8543,54229.33333,55126.45842,0.259846362,0.358369485,0.19510548,0.24326411,0.315,0.041,0.676,0.039,0.001,0.006,0,0.07,91599.35395,0,0,0,0,0,0,0,0,0,1,0,0,201180.8,204256,433171.2,330726.4,200,0.192787555,0,0,0,0,0,0,0,0,1169334.4
7/15/1993,0.156523591,0.124294337,0.243584449,0,0,0.225010839,0.176758763,0.334944633,0.29153967,40596.00206,107158.8399,44227.30584,46091.43918,0.25418215,0.295884654,0.186893217,0.22093487,0.51,0.003,0.886,0.071,0,0.174,0,0,76036.37388,0,0,0,0,0,0,0,0,0,1,0,0,206083.2,439924.8,355827.2,294469.6,201,0.196988411,0,0,0,0,0,0,0,0,1296304.8
7/22/1993,0.152744663,0.125858101,0.2501964,0,0,0.207008386,0.304723045,0.313659293,0.291511038,72192.8,50460.01031,30545.05636,53520.01924,0.261412701,0.359851421,0.183375545,0.215592156,0.439,0.001,0.661,0.08,0,0.007,0,0,76941.36082,0,0,0,0,0,0,0,0,0,0,1,0,348256,201681.6,242694.4,350388.8,202,0.20729808,0,0,0,0,0,0,0,0,1143020.8
7/29/1993,0.179855847,0.126258537,0.251871793,0,0,0.205505933,0.295387994,0.280495213,0.237130768,69720.57016,53589.0486,29880.24435,66975.87132,0.247070441,0.357461682,0.175479773,0.235762355,0.504,0.02,0.683,0.168,0.057,0,0.011,0,72967.23135,0,0,0,0,0,0,0,0,0,0,1,0,355180.8,212763.2,236659.2,372386.4,203,0.196296,0,0,0,0,0,0,0,0,1176989.6
8/05/1993,0.186220465,0.117558109,0.254475236,0,0,0.238329705,0.258368765,0.342136735,0.292778477,45351.47228,86191.37303,28712.76865,55752.61944,0.25701935,0.343129069,0.178696874,0.263312779,0.186,0.108,0.68,0.135,0.001,0,0,0.024,82231.35113,0,0,0,0,0,0,0,0,0,0,1,0,231664,338702.4,244243.2,299390.4,204,0.195764004,0,0,0,0,0,0,0,0,1114000
8/12/1993,0.174044108,0.127435627,0.257808555,0,0,-0.047470295,0.251098298,0.380504963,0.338245751,141188.0041,71183.82957,22369.94798,50197.10541,0.198877797,0.344248857,0.205708874,0.263004141,0.169,0.108,0.205,0.049,0.233,0,0,0.044,56866.15811,0,0,0,0,0,0,0,0,0,0,1,0,677750.4,276111.2,175539.2,288416,205,0.208318585,0,0,0,0,0,0,0,0,1417816.8
8/19/1993,0.193521939,0.129278745,0.252600922,0,0,0.247596543,0.284882646,0.409922749,0.261274915,40442.33265,63905.8104,39803.78782,75480.52293,0.272380224,0.353230027,0.21908783,0.261967466,0.158,0.001,0.187,0.045,0.01,0,0,0.059,93114.45175,0,0,0,0,0,0,0,0,0,0,0,1,197337.6,252991.2,307891.2,390036,206,0.204939822,0,0,0,0,0,0,0,0,1148256
8/26/1993,0.140337693,0.12430577,0.257968523,0,1,0.239062734,0.275998983,0.4194141,0.210154838,48478.20995,64140.88071,25464.18609,112080.1936,0.277256004,0.356309614,0.214104011,0.177677474,0.209,0.002,0.185,0.02,0.001,0,0,0.001,87898.27062,0,0,0,0,0,0,0,0,0,0,0,1,229782.4,248638.4,204851.2,798646.4,207,0.210974426,0,0,0,0,0,0,0,0,1481918.4
9/02/1993,0.161722339,0.126330924,0.255160324,0,1,0.126619723,0.255619782,0.406062107,0.310284196,83390.42263,70290.54533,22851.14179,62532.85344,0.204712949,0.342782247,0.212700563,0.234476778,0.168,0.201,0.417,0.098,0.174,0,0,0.049,79982.02863,0,0,0,0,0,0,0,0,0,0,0,1,466409.6,275476,180883.2,386668,208,0.178792252,0,0,0,0,0,0,0,0,1309436.8
9/09/1993,0.185831995,0.118216073,0.209824153,0,0,0.229978406,0.203679965,0.349776683,0.298883372,28422.92161,240576.8207,28127.48125,49177.38991,0.271589592,0.263492245,0.181808419,0.265051473,0.121,0.094,0.42,0.113,0.003,0.113,0.184,0.001,106117.6701,0,0,0,0,0,0,0,0,0,0,0,1,135910.4,1146564,237932.8,264633.6,209,0.20912985,0,0,0,0,0,0,0,0,1785040.8
9/16/1993,0.177608489,0.127165814,0.249748103,0,0,0.232163215,0.175684816,0.366445078,0.313137558,28009.65167,109815.4397,50616.47035,42352.80436,0.271470258,0.302976468,0.200717901,0.258579415,0.032,0.086,0.585,0.165,0.001,0.141,0.024,0,80458.54533,1,0,0,0,0,0,0,0,0,0,0,0,134374.4,439704.8,398035.2,238461.6,210,0.20844485,0,0,0,0,0,0,0,0,1210576
9/23/1993,0.205686326,0.127752195,0.247643246,0,0,0.025354627,0.207196974,0.380938866,0.29207747,247819.8746,101586.4294,28346.67894,22706.45399,0.220077573,0.312364154,0.206364424,0.290549201,0.058,0,0.189,0.098,0.214,0,0.01,0,59807.61111,1,0,0,0,0,0,0,0,0,0,0,0,1155350.4,410212.8,221888,110393.6,211,0.214497588,0,0,0,0,0,0,0,0,1897844.8
9/30/1993,0.171806009,0.12947169,0.244379368,0,0,0.235221465,0.241313271,0.399954402,0.337460645,31009.98234,93040.30842,24997.77242,43245.08424,0.272322044,0.322108399,0.215769752,0.25931442,0.056,0.188,0.116,0.079,0.014,0.007,0.006,0.003,77819.39266,1,0,0,0,0,0,0,0,0,0,0,0,148896,380720.8,193075.2,251708.8,212,0.208266054,0,0,0,0,0,0,0,0,974400.8
10/07/1993,0.193508891,0.132413899,0.243512275,0,0,0.20699828,0.254359363,0.391765213,0.202400679,51757.84851,76428.37296,23137.89878,85201.03601,0.266751244,0.326581282,0.21770195,0.242614163,0,0.188,0.133,0.096,0.124,0.007,0.006,0.118,76106.30571,1,0,0,0,0,0,0,0,0,0,0,0,244678.4,313858.4,174739.2,440295.2,213,0.211534196,0,0,0,0,0,0,0,0,1173571.2
10/14/1993,0.188490161,0.127834122,0.206269513,0,0,0.190083291,0.138439783,0.285731484,0.272579686,35767.59783,157821.5897,25614.27649,50681.98845,0.273236847,0.239413925,0.178972081,0.259121387,0.019,0.24,0.41,0.138,0.06,0.121,0.116,0.002,62992.2106,0,1,0,0,0,0,0,0,0,0,0,0,161625.6,765123.2,200371.2,268884,214,0.221299088,0,0,0,0,0,0,0,0,1396004
10/21/1993,0.191435865,0.127901486,0.236283772,0,0,0.248137412,0.239204315,0.015889239,0.283591219,27099.41236,92201.89742,161290.9361,44495.36141,0.281649611,0.310574543,0.129966556,0.267215966,0.003,0.241,0.579,0.172,0.019,0.071,0.125,0,58150.84035,0,1,0,0,0,0,0,0,0,0,0,0,127971.2,390216.8,1261056,232429.6,215,0.211761806,0,0,0,0,0,0,0,1,2011673.6
10/28/1993,0.178118723,0.131585919,0.24342008,0,0,0.226905371,0.25523658,0.334329846,0.299076466,98411.34221,80474.09426,20877.7377,49944.91735,0.272630529,0.326842154,0.197674356,0.254120049,0.262,0.308,0.428,0.053,0,0.131,0.078,0.039,88259.83743,0,1,0,0,0,0,0,0,0,0,0,0,466915.2,330597.6,158662.4,280402.4,216,0.210769198,0,0,0,0,0,0,0,1,1236577.6
11/04/1993,0.185003888,0.130405689,0.250463567,0,0,0.28418752,0.274230642,0.423194712,0.299731225,30992.77937,76165.36954,60990.63661,58584.07104,0.291849185,0.345100773,0.226082687,0.264189828,0.118,0.141,0.281,0.113,0,0.07,0.001,0.109,110906.9044,0,1,0,0,0,0,0,0,0,0,0,0,148355.2,304097.6,467699.2,316664,217,0.208909289,0,0,0,0,0,0,0,0,1236816
11/11/1993,0.180743557,0.129245494,0.246635142,0,0,0.261781577,0.275397266,0.398633257,0.341869625,63795.69194,72525.13525,45839.34426,48304.07719,0.281741476,0.340372911,0.21491959,0.274631842,0.235,0.031,0.104,0.134,0,0.021,0.19,0.033,105664.8975,0,0,1,0,0,0,0,0,0,0,0,0,306729.6,294058.4,354668.8,267252,218,0.207986748,0,0,0,0,0,1,0,0,1222708.8
11/18/1993,0.182059358,0.131230375,0.214957778,0,0,0.279380837,0.046036083,0.397374026,0.340486519,44175.93169,137625.6858,31439.01844,44744.58265,0.286300876,0.225331141,0.21776422,0.276051002,0,0,0,0,0,0,0,0,67599.57616,0,0,1,0,0,0,0,0,0,0,0,0,214120,640245.2,239571.2,245769.2,219,0.206313897,0,0,0,0,0,1,0,0,1339705.6
11/25/1993,0.184004278,0.137167075,0.205936661,0,0,0.321409721,-0.075785497,0.39395998,0.338856912,24606.5948,203142.512,17073.67967,41269.65708,0.298421723,0.19142911,0.226333362,0.278312337,0.001,0.113,0.118,0.114,0,0.012,0,0,29594.90007,0,0,1,0,0,0,0,0,0,0,0,0,121510.4,986432,124473.6,224286.4,220,0.20250608,0,0,0,0,1,0,0,0,1456702.4
12/02/1993,0.179709892,0.140958594,0.247776441,0,0,0.326307588,0.278842521,0.373373786,-0.082702583,29335.65435,86354.05407,22459.55305,174342.7481,0.295395342,0.343581601,0.224948448,0.165982694,0.001,0.001,0.12,0.14,0,0.133,0,0,47663.80493,0,0,1,0,0,0,0,0,0,0,0,0,147411.2,348516,159334.4,970134.4,221,0.1990056,0,0,0,0,0,0,0,0,1625396
12/09/1993,0.178887623,0.145230488,0.23184275,0,0,0.359777724,0.336140608,0.383344804,0.139862672,38788.55373,70975.04107,22604.83504,101239.8042,0.267202223,0.349234721,0.235513281,0.207975653,0.342,0.002,0,0.21,0.055,0.024,0,0.14,88249.67967,0,0,0,1,0,0,0,0,0,0,0,0,226742.4,306134.4,155648,565940.8,222,0.171068815,0,0,0,0,0,0,0,0,1254465.6
12/16/1993,0.176124446,0.141352988,0.228314721,0,0,0.324063338,0.316967866,0.372975907,0.337006492,30934.62628,193366.8604,43220.08966,49305.40452,0.293597891,0.334266441,0.2254347,0.265650332,0.247,0.249,0.029,0.145,0.023,0,0,0.087,155336.0349,0,0,0,1,0,0,0,0,0,0,0,0,155878.4,846931.2,305760,279946.4,223,0.198453578,0,0,0,1,0,0,0,0,1588516
12/23/1993,0.176338284,0.143814956,0.231064677,0,0,0.295272168,0.301564134,0.20258957,0.342019258,36671.9603,146954.9165,46237.0835,45713.37235,0.262482517,0.330831632,0.180352489,0.267999156,0.206,0.456,0.121,0.16,0,0,0,0,114324.7536,0,0,0,1,0,0,0,0,0,0,0,0,198249.6,635990.4,321504,259236.8,224,0.184978735,0,0,0,1,0,0,0,0,1414980.8
12/30/1993,0.181126199,0.143601034,0.23485196,0,0,0.268813474,0.298059906,0.087947326,0.303037959,60339.09829,91531.95427,55521.44437,67015.96928,0.25575137,0.334575502,0.157448181,0.259879575,0.5,0.338,0.342,0.197,0,0,0,0,95541.8942,0,0,0,1,0,0,0,0,0,0,0,0,322665.6,389743.2,386636.8,369996,225,0.187001956,0,0,0,1,0,0,0,0,1469041.6
1/06/1994,0.183884852,0.142835079,0.239533598,0,0,0.179564232,0.29385785,0.349173554,0.327465097,93562.08396,76153.28805,23502.65529,53327.34266,0.253923087,0.339214418,0.219467233,0.273420534,0.108,0.347,0.111,0.102,0.21,0,0,0,90743.32696,0,0,0,0,0,0,0,0,0,0,0,0,449110.4,317923.2,164544,290004,226,0.208327583,0,0,0,0,0,0,0,0,1221581.6
1/13/1994,0.182489379,0.142240264,0.231596078,0,0,0.313635131,0.31239529,0.259507481,0.337280485,57114.31536,76555.84369,49462.28805,50060.04846,0.269605479,0.336815724,0.192088725,0.275364426,0.001,0.274,0.109,0.027,0.163,0,0.231,0,103691.043,0,0,0,0,0,0,0,0,0,0,0,0,308646.4,330557.6,347737.6,274317.6,227,0.185047729,0,0,0,0,0,0,0,0,1261259.2
1/20/1994,0.174651447,0.142467455,0.228852111,0,0,0.298181436,-0.398651058,0.364097418,0.316582858,28961.44846,367554.9809,20342.07304,52234.1959,0.278362848,0.163623449,0.224039749,0.25555614,0.35,0.494,0.568,0.571,0.424,0.197,0.147,0.063,-56613.72355,0,0,0,0,0,0,0,0,0,0,0,0,148246.4,1606080.8,142784,299076.8,228,0.195360214,0,0,0,0,0,0,1,0,2196188
1/27/1994,0.182409764,0.148018452,0.250706707,0,0,0.337019202,0.255383313,0.349441174,0.327695861,28966.33243,74608.91213,64305.84673,53175.07289,0.299865053,0.336692303,0.227525085,0.271320305,0.058,0.232,0.164,0.134,0.064,0.119,0.159,0.066,100773.5034,0,0,0,0,0,0,0,0,0,0,0,0,145702.4,297594.4,434444.8,291514.4,229,0.198804772,0,0,0,0,0,0,1,0,1169256
2/03/1994,0.166221482,0.117732224,0.239492215,0,0,0.282758287,0.257479032,0.462381472,0.123354564,38534.33038,75728.39646,37504.02384,137403.0654,0.294228888,0.32253933,0.218988406,0.189610845,0,0.001,0.098,0.034,0.056,0.01,0.211,0.019,93041.00954,0,0,0,0,1,0,0,0,0,0,0,0,182598.4,316204,318553.6,826626.4,230,0.211033231,0,0,0,0,0,0,0,0,1643982.4
2/10/1994,0.167347598,0.136064406,0.250311246,0,0,0.214387284,0.309020507,0.349693548,0.252487184,164069.8229,60564.70845,23333.41281,63882.46866,0.270143715,0.36225568,0.20923121,0.223872547,0.003,0,0,0.054,0.207,0.005,0.113,0.04,105983.9108,0,0,0,0,1,0,0,0,0,0,0,0,773081.6,241957.6,171488,381735.2,231,0.212228338,0,0,0,0,0,0,0,0,1568262.4
2/17/1994,0.166221482,0.117732224,0.239492215,0,0,0.282758287,0.257479032,0.462381472,0.123354564,38534.33038,75728.39646,37504.02384,137403.0654,0.294228888,0.32253933,0.218988406,0.189610845,0,0.001,0.098,0.034,0.056,0.01,0.211,0.019,93041.00954,0,0,0,0,1,0,0,0,0,0,0,0,182598.4,316204,318553.6,826626.4,232,0.211033231,0,0,0,0,0,0,0,0,1643982.4
2/24/1994,0.166440565,0.135326929,0.248954546,0,0,0.214387284,0.309020507,0.349693548,0.252487184,163180.5556,60236.44444,23206.94444,63536.22222,0.268679522,0.360292235,0.208097165,0.222659145,0.003,0,0,0.054,0.207,0.005,0.113,0.04,105409.4722,0,0,0,0,1,0,0,0,0,0,0,0,773081.6,241957.6,171488,381735.2,233,0.211078049,0,1,0,0,0,0,0,0,1568262.4
3/03/1994,0.171824811,0.139715402,0.246727215,0,0,0.240116012,0.300753996,0.388283716,0.347799216,79641.58333,59893.72222,17021.58333,49978.88889,0.24911285,0.352847515,0.228399024,0.263453855,0.514,0.121,0,0.17,0.232,0,0.192,0.035,88383.58333,0,0,0,0,0,1,0,0,0,0,0,0,420723.2,242752.8,121830.4,290871.2,234,0.189296866,0,1,0,0,0,0,0,0,1076177.6
3/10/1994,0.176191063,0.135908369,0.245379463,0,0,0.324038335,0.313463959,0.187838839,0.305696724,30914.75,61520.36111,53792.75,69644.94444,0.283043977,0.357416724,0.167341626,0.253766718,0.466,0.207,0.059,0.225,0.11,0,0.28,0.086,86014.66667,0,0,0,0,0,1,0,0,0,0,0,0,161580.8,250715.2,395801.6,395280.8,235,0.191326878,0,1,0,0,0,0,0,0,1203378.4
3/17/1994,0.170046426,0.137566439,0.223430631,0,0,0.316734341,0.219524086,0.359476153,0.345817023,28545.83333,129581.7222,25985.75,44899.19444,0.272694403,0.286274857,0.214771767,0.259937101,0.274,0.085,0.083,0.095,0,0.159,0.226,0.029,87998.66667,0,0,0,0,0,1,0,0,0,0,0,0,153206.4,579964,188896,264040.8,236,0.186322721,0,1,0,0,0,0,0,0,1186107.2
3/24/1994,0.167828635,0.137255728,0.240806594,0,0,0.292320517,0.327243276,0.377377869,0.365355348,58483.22222,61514.33333,24012.94444,49913.44444,0.264064667,0.357940077,0.220447878,0.264445047,0.273,0,0.098,0.282,0.182,0.092,0.009,0,97368.41667,0,0,0,0,0,1,0,0,0,0,0,0,312956.8,255451.2,174950.4,297407.2,237,0.186873147,0,0,1,0,0,0,0,0,1040765.6
3/31/1994,0.176790574,0.141383373,0.215669275,0,0,0.287721493,0.212900883,0.293088305,0.334562148,29362.76403,132262.2022,26974.59026,49329.23732,0.259867468,0.27400523,0.200001462,0.265675559,0.274,0,0.099,0.282,0.085,0.137,0.055,0,83621.31575,0,0,0,0,0,0,1,0,0,0,0,0,158633.6,613264,190790.4,279026.4,238,0.185098012,0,0,1,0,0,0,0,0,1241714.4
4/07/1994,0.198232673,0.139492217,0.242731512,0,0,0.255159293,0.31410864,0.320832507,0.244357948,39700.91819,56588.28871,26472.72143,87587.28262,0.254634041,0.353892069,0.205387064,0.26233674,0.233,0,0.099,0.037,0,0.081,0.256,0.055,80344.55916,0,0,0,0,0,0,1,0,0,0,0,0,209324.8,233131.2,189779.2,441840.8,239,0.189661799,0,0,0,0,0,0,0,0,1074076
4/14/1994,0.171733746,0.135429383,0.256141539,0,0,0.266704304,0.137859173,0.348611635,0.366289646,37951.2522,130831.3604,25219.76809,48196.595,0.25169222,0.297099419,0.207908815,0.270997223,0.236,0,0.282,0.049,0,0.101,0.014,0.029,76078.6741,0,0,0,0,0,0,1,0,0,0,0,0,205625.6,510777.6,186220.8,280647.2,240,0.184564822,0,0,0,0,0,0,0,0,1183271.2
4/21/1994,0.174096277,0.140978844,0.250531355,0,0,-0.28579688,0.294620763,0.389008963,0.361322497,208318.5328,61730.72549,16519.56254,46664.34821,0.152216286,0.355172568,0.23073799,0.27258871,0.653,0,0.182,0.138,0,0.069,0,0,16397.53279,0,0,0,0,0,0,1,0,0,0,0,0,1064374.4,246399.2,117177.6,268037.6,241,0.195719225,0,0,0,0,0,0,0,0,1695988.8
4/28/1994,0.149147823,0.138492724,0.251858703,0,0,0.306662287,0.293713301,0.395425197,0.278820707,30899.25,64943.27778,18867.80556,115451.75,0.271425797,0.356595563,0.229074588,0.206811017,0.63,0,0.184,0.299,0,0,0,0,97650,0,0,0,0,0,0,0,1,0,0,0,0,164192,257856,136236.8,774076,242,0.188189741,0,0,0,0,0,0,0,0,1332360.8
5/05/1994,0.168192369,0.130654331,0.251216858,0,0,0.301400694,0.119892284,0.292178067,0.352517688,25124.63889,144093.1667,27561.58333,40426.58333,0.270346519,0.285438764,0.18458644,0.259763651,0.174,0,0.395,0.319,0,0.143,0,0,63855.69444,0,0,0,0,0,0,0,1,0,0,0,0,133030.4,573580.8,210950.4,240359.2,243,0.18886389,0,0,0,0,0,0,0,0,1157920.8
5/12/1994,0.152823239,0.130895513,0.242331228,0,0,0.245213287,0.292289456,0.395829677,0.342350649,56451.86111,65806.11111,44461.75,54051.94444,0.266140278,0.342415737,0.21665333,0.232377997,0,0,0.603,0.068,0.18,0.106,0,0,102785.6667,0,0,0,0,0,0,0,1,0,0,0,0,281024,271554.4,339673.6,353689.3,244,0.200879146,0,0,0,0,0,0,0,0,1245941.3
5/19/1994,0.153727911,0.130073398,0.240586444,0,0,0.308588918,0.295272796,0.400815017,0.184148445,37543.58333,64122.63889,27981.80556,121799.8611,0.272796049,0.341389467,0.217083875,0.188426325,0,0.006,0.476,0.173,0.179,0,0.002,0.035,89832.83333,0,0,0,0,0,0,0,1,0,0,0,0,199049.6,266526.4,215123.2,792308.05,245,0.188614211,1,0,0,0,0,0,0,0,1473007.25
5/26/1994,0.146210093,0.137028053,0.230064036,0,0,0.182049342,0.203820641,0.312804316,0.332139435,69568.58406,120109.0709,22407.70425,47847.44294,0.140491284,0.28896006,0.199401796,0.218923081,0.001,0.079,0.122,0.144,0.309,0.152,0,0.03,80226.6185,0,0,0,0,0,0,0,0,1,0,0,0,605392,522068,163526.4,327251.3,246,0.114914938,1,0,0,0,0,0,0,0,1618237.7
6/02/1994,0.14431878,0.133156779,0.236482935,0,0,-0.103973615,0.326114156,0.151570079,0.301693759,155409.5726,71645.43754,28520.69075,57991.41323,0.152130874,0.350924325,0.156944935,0.206669755,0.303,0.356,0.585,0.551,0.165,0.115,0.002,0,50184.33221,0,0,0,0,0,0,0,0,1,0,0,0,925340.8,302962.4,214188.8,401828.6,247,0.167948471,0,0,0,0,0,0,0,0,1844320.6
6/09/1994,0.163853539,0.140984981,0.219943068,0,0,0.341188458,0.189199689,0.203625254,0.345499954,26079.95881,141494.6543,26619.76907,43181.38825,0.262849338,0.27126663,0.177033466,0.250349164,0.233,0.155,0.259,0.12,0,0.169,0,0,76125.26199,0,0,0,0,0,0,0,0,1,0,0,0,150604.8,643324,188812.8,263536.5,248,0.173168178,0,0,0,0,0,0,0,0,1246278.1
6/16/1994,0.1613906,0.12733051,0.239990662,0,0,0.345873901,0.320748502,0.351065058,0.167238422,29693.8555,63706.19311,43426.83457,131663.9284,0.271463011,0.353316352,0.1962146,0.193801689,0,0.106,0.479,0.205,0,0.11,0.122,0,95718.05739,0,0,0,0,0,0,0,0,1,0,0,0,167222.4,265452.8,341056,815809.15,249,0.17757104,0,0,0,0,0,0,0,0,1589540.35
6/23/1994,0.158486485,0.132518765,0.23800488,1,0,0.155379547,0.161593755,0.41538582,0.332039376,51707.64416,126825.3747,25624.25253,57592.34841,0.154838637,0.283877752,0.226677303,0.237269204,0,0.075,0.088,0.221,0,0.15,0.093,0,80792.17488,0,0,0,0,0,0,0,0,0,1,0,0,395379.2,532868.8,193363.2,363389.65,250,0.13077988,0,0,0,0,0,0,0,0,1485000.85
6/30/1994,0.171192237,0.11560638,0.214049845,1,0,0.283161281,0.114913554,0.27525072,0.369978514,34755.80782,168216.8071,30410.58193,53025.46864,0.255209138,0.241840609,0.159512238,0.271724442,0,0,0.408,0.126,0.101,0.302,0.003,0,78257.77546,0,0,0,0,0,0,0,0,0,1,0,0,189980.8,785876.8,263052.8,309742.25,251,0.182943791,0,0,0,0,0,0,0,0,1548652.65
7/07/1994,0.171992012,0.129134581,0.244219854,0,0,0.303451408,0.28548371,0.044618688,0.320623186,26290.75927,67534.40931,108290.3999,46940.4383,0.263401135,0.341797461,0.135165487,0.253161439,0,0.069,0.442,0.206,0.03,0.118,0.002,0,65647.19285,0,0,0,0,0,0,0,0,0,1,0,0,143296,276531.2,838585.6,272922.2,252,0.18347169,0,0,0,0,0,0,0,0,1531335
7/14/1994,0.168894087,0.131579669,0.205171754,0,0,0.319522868,0.141066618,0.325000907,0.326295362,24788.35671,161223.3075,15945.35064,49688.98651,0.260348096,0.238868064,0.194933105,0.250694558,0.001,0.078,0.096,0.202,0,0.181,0,0,69861.29063,0,0,0,0,0,0,0,0,0,1,0,0,139920,785796.8,121184,294202.05,253,0.177160926,0,0,0,0,0,0,0,0,1341102.85
7/21/1994,0.153728321,0.133067101,0.242430512,0,0,0.287505659,0.246606529,0.345762712,0.328374183,44508.9973,75158.69521,20345.42751,65077.25691,0.261515983,0.321784727,0.20339272,0.228889834,0.182,0.165,0.188,0.316,0,0.099,0,0.036,85132.14565,0,0,0,0,0,0,0,0,0,0,1,0,238873.6,310021.6,152896,423326.4,254,0.186328658,0,0,0,0,0,0,0,0,1125117.6
7/28/1994,0.167581215,0.126039261,0.226892021,0,0,0.278757197,0.249211241,0.071865743,0.34381314,34329.72697,87021.07677,124677.6335,38852.89186,0.260497027,0.302204873,0.135798523,0.255386423,0.182,0.327,0.277,0.232,0.106,0,0.043,0.02,72164.46128,0,0,0,0,0,0,0,0,0,0,1,0,182720,383535.2,989196.8,231845.15,255,0.187881606,0,0,0,0,0,0,0,0,1787297.15
